dirty_name,dirty_label,name_length,word_count,has_prefix,has_suffix,is_uppercase,has_numbers,has_special_chars,prefix
Juan Mohlala,Person,12,2,False,False,False,False,False,None
Mrs Vuyokazi Motloung,Person,21,3,False,False,False,False,False,None
MR. SIBUSISO NIEUWOUDT,Person,22,3,True,False,True,False,True,MR.
Tshegofatso Chetty,Person,18,2,False,False,False,False,False,None
inger geerits,Person,13,2,False,False,False,False,False,None
TALANE Gabtune DYNAZZY Brainsphere PLLC.,Company,40,5,False,False,False,False,True,None
NIGEL DU PLOOY,Person,14,3,False,False,True,False,False,None
Jacobus Zondo,Person,13,2,False,False,False,False,False,None
REV. ZANELE MOFOKENG,Person,20,3,True,False,True,False,True,REV.
Dr Dr. Fikile Van Jaarsveld,Person,27,5,False,False,False,False,True,None
Gary Ally,Person,9,2,False,False,False,False,False,None
André Mashele,Person,13,2,False,False,False,False,False,None
CARMEN LAUBSCHER,Person,16,2,False,False,True,False,False,None
rev. beverley van vuuren,Person,24,4,False,False,False,False,True,None
Mr. Brent Van Der Berg,Person,22,5,False,False,False,False,True,None
Stevie Balme,Person,12,2,False,False,False,False,False,None
voonyx PTY LTD.,Company,15,3,False,True,False,False,True,None
MELA BOANAS,Person,11,2,False,False,True,False,False,None
Dr. PERSONAL MADLALA,Person,20,3,False,False,False,False,True,None
Rev. Neo Hill,Person,13,3,False,False,False,False,True,None
Andries Meyer,Company,13,2,False,False,False,False,False,None
WHITNEY MARCOME,Person,15,2,False,False,True,False,False,None
DR. rev. hannes mashinini,Person,25,4,True,False,False,False,True,DR.
Mr. vitia peterson,Person,18,3,False,False,False,False,True,None
Rev. Brett September,Person,20,3,False,False,False,False,True,None
Prof. Ivan Moonsamy,Person,19,3,False,False,False,False,True,None
realpoint Dabvine eidel Gmbh,Company,28,4,False,False,False,False,False,None
Prof. Wesley Nene,Person,17,3,False,False,False,False,True,None
nozipho koen,Person,12,2,False,False,False,False,False,None
MRS REV. RIAAN DA SILVA,Person,23,5,False,False,True,False,True,None
Lóng Mac Geffen,Person,15,3,False,False,False,False,False,None
Thoughtstorm Flashpoint Ainyx ZOOMBOX C.C.,Person,42,5,False,False,False,False,True,None
Denise Dudliston,Person,16,2,False,False,False,False,False,None
JOELLA MEDWAY,Person,13,2,False,False,True,False,False,None
REALBUZZ Zoombeat twitterlist PLLC.,Company,35,4,False,False,False,False,True,None
Nonkululeko Munyai,Person,18,2,False,False,False,False,False,None
Naufam Property Fund Ltd,Company,24,4,False,True,False,False,False,None
karabo harris,Person,13,2,False,False,False,False,False,None
Byran Egginton,Person,14,2,False,False,False,False,False,None
DR. adèle tinmouth,Person,18,3,True,False,False,False,True,DR.
Sello Zondi,Person,11,2,False,False,False,False,False,None
HON. NATHAN NGWENYA,Person,19,3,True,False,True,False,True,HON.
Mr. sello Andrews,Person,17,3,False,False,False,False,True,None
AUGIE CIOTTI,Person,12,2,False,False,True,False,False,None
Sibongile Johnson,Person,17,2,False,False,False,False,False,None
DARREN MINNAAR,Person,14,2,False,False,True,False,False,None
artemas mathieu,Person,15,2,False,False,False,False,False,None
raymond van rooyen,Person,18,3,False,False,False,False,False,None
DR. Anderea Bees,Person,16,3,True,False,False,False,True,DR.
Herman Lewis,Person,12,2,False,False,False,False,False,None
jerome visagie,Person,14,2,False,False,False,False,False,None
Hélèna Hendrickx,Person,16,2,False,False,False,False,False,None
Mrs. zandile Mpofu,Person,18,3,False,False,False,False,True,None
Tannie Tranfield,Company,16,2,False,False,False,False,False,None
dr. charmaine fredericks,Person,24,3,False,False,False,False,True,None
kyle odendaal,Person,13,2,False,False,False,False,False,None
Friedrich Hekkert,Person,17,2,False,False,False,False,False,None
sylvia simelane,Person,15,2,False,False,False,False,False,None
WORDEN POUNTNEY,Person,15,2,False,False,True,False,False,None
Miss Vincent Claassen,Person,21,3,False,False,False,False,False,None
Lebogang Collins,Person,16,2,False,False,False,False,False,None
geneviève spinke,Person,16,2,False,False,False,False,False,None
nico joseph,Company,11,2,False,False,False,False,False,None
ADELE FORTUIN,Person,13,2,False,False,True,False,False,None
mark patel,Person,10,2,False,False,False,False,False,None
MS AMÉLIE QUAN,Person,14,3,False,False,True,False,False,None
university of chester,University,21,3,False,False,False,False,False,None
Rahel Luckey,Person,12,2,False,False,False,False,False,None
Yodoo Associates,Company,16,2,False,False,False,False,False,None
Mr Unathi Anderson,Person,18,3,False,False,False,False,False,None
Iris Rallings,Person,13,2,False,False,False,False,False,None
STEPHANIE MSIBI,Person,15,2,False,False,True,False,False,None
Frédérique Sings,Person,16,2,False,False,False,False,False,None
Heinrich Ismail,Person,15,2,False,False,False,False,False,None
gail hankinson,Person,14,2,False,False,False,False,False,None
yóu leirmonth,Person,13,2,False,False,False,False,False,None
JSANDYE TALLENT,Person,15,2,False,False,True,False,False,None
Devify voonix Unlimited,Company,23,3,False,False,False,False,False,None
Lucita Poolman,Person,14,2,False,False,False,False,False,None
Northpan Solar Power Rf Pl,Company,26,5,False,False,False,False,False,None
Nigel Cooper,Person,12,2,False,False,False,False,False,None
sifiso jansen van vuuren,Person,24,4,False,False,False,False,False,None
morne jansen van rensburg,Person,25,4,False,False,False,False,False,None
Amazing Books Kenya Cc,Company,22,4,False,False,False,False,False,None
Mrs. Lawrence Saunders,Person,22,3,False,False,False,False,True,None
Mr. Elwood Earlam,Person,17,3,False,False,False,False,True,None
geneviève duester,Person,17,2,False,False,False,False,False,None
Jane Mohale,Person,11,2,False,False,False,False,False,None
DR Roger Malinga,Person,16,3,False,False,False,False,False,None
"rajamangala university of technology, lanna chiang rai",University,54,7,False,False,False,False,True,None
donald jansen,Person,13,2,False,False,False,False,False,None
Rev. Your Van Schalkwyk,Person,23,4,False,False,False,False,True,None
MS ABBEY CARD,Person,13,3,False,False,True,False,False,None
Augustin Scothron,Person,17,2,False,False,False,False,False,None
Mrs. rev. susan banda,Person,21,4,False,False,False,False,True,None
THABO'S CARS (SOLE PROP AJ SWANEPOEL),Company,37,6,False,False,True,False,True,None
zane dunge,Person,10,2,False,False,False,False,False,None
DR. DAVE OTTO,Person,13,3,True,False,True,False,True,DR.
SUPREME BEAUTY SALON PTY LTD,Company,28,5,False,True,True,False,False,None
desirae scullin,Person,15,2,False,False,False,False,False,None
Nev Starten,Person,11,2,False,False,False,False,False,None
Prof. Samantha Collins,Person,22,3,False,False,False,False,True,None
Sr. Leese Barnwall,Person,18,3,False,False,False,False,True,None
Florri MacCaughen,Person,17,2,False,False,False,False,False,None
JONIE BEAUCHOP,Person,14,2,False,False,True,False,False,None
BRYN KENNHAM,Company,12,2,False,False,True,False,False,None
Lanette Smogur,Person,14,2,False,False,False,False,False,None
GLORIA LE ROUX,Person,14,3,False,False,True,False,False,None
Dr. mr. bongani sibiya,Person,22,4,False,False,False,False,True,None
prof. cheryl twala,Person,18,3,False,False,False,False,True,None
Dr Börje Mann,Company,13,3,False,False,False,False,False,None
MUDO zoovu skiba Pty Ltd,Company,24,5,False,True,False,False,False,None
Jú Molohan,Person,10,2,False,False,False,False,False,None
Maria Ngcobo,Company,12,2,False,False,False,False,False,None
BILLY JAKUBOWICZ,Person,16,2,False,False,True,False,False,None
MS Hon. Phindile Marx,Person,21,4,False,False,False,False,True,None
MR REV. JEROME MITCHELL,Person,23,4,False,False,True,False,True,None
DR Mr. Neil Morgan,Person,18,4,False,False,False,False,True,None
PROF. SHANE LOUBSER,Person,19,3,True,False,True,False,True,PROF.
Dwain Fingleton,Person,15,2,False,False,False,False,False,None
OMEGA-THE MINING IND,Company,20,3,False,False,True,False,True,None
Pepita Ralling,Person,14,2,False,False,False,False,False,None
PROF. GERHARD WENTZEL,Person,21,3,True,False,True,False,True,PROF.
Mr JOSÉE DI NAPOLI,Person,18,4,False,False,False,False,False,None
Vaganova Academy Of Russian Ballet,University,34,5,False,False,False,False,False,None
Dr. Felice Smyth,Person,16,3,False,False,False,False,True,None
Prof. Portia David,Person,18,3,False,False,False,False,True,None
Debbie Van Schalkwyk,Person,20,3,False,False,False,False,False,None
Kwideo Zoomlounge skalith FLIPOPIA PTY Limited,Company,46,6,False,True,False,False,False,None
theresa tladi,Person,13,2,False,False,False,False,False,None
MR tshegofatso singh,Person,20,3,False,False,False,False,False,None
MRS agnès digance,Person,17,3,False,False,False,False,False,None
Iggy Chiverstone,Person,16,2,False,False,False,False,False,None
Mr. BOONY MONNELLY,Person,18,3,False,False,False,False,True,None
Mr AÍ CROSSER,Person,13,3,False,False,False,False,False,None
dimakatso jansen,Person,16,2,False,False,False,False,False,None
MAÏWENN CROWTER,Person,15,2,False,False,True,False,False,None
skell haversham,Person,15,2,False,False,False,False,False,None
Auto Supplier Dbn Pl P,Company,22,5,False,False,False,False,False,None
zoomdog Snaptags Cogilith Edgeclub PTE,Company,38,5,False,False,False,False,False,None
MR faîtes emberson,Person,18,3,False,False,False,False,False,None
alta raigatt,Person,12,2,False,False,False,False,False,None
ARLEN DORBIN,Person,12,2,False,False,True,False,False,None
kallisté broadey,Person,16,2,False,False,False,False,False,None
Antonio Albin,Person,13,2,False,False,False,False,False,None
tod hobbing,Person,11,2,False,False,False,False,False,None
Mrs Rev. Ernest Brand,Person,21,4,False,False,False,False,True,None
Tandie Powney,Person,13,2,False,False,False,False,False,None
MR Gerald Schmidt,Person,17,3,False,False,False,False,False,None
rev. thandeka chauke,Person,20,3,False,False,False,False,True,None
DR. HANNES DAVIES,Person,17,3,True,False,True,False,True,DR.
lindiwe de bruyn,Person,16,3,False,False,False,False,False,None
Laurène Pittem,Person,14,2,False,False,False,False,False,None
International Sakharov Environmental University,University,47,4,False,False,False,False,False,None
Prof. Franklin Carp,Person,19,3,False,False,False,False,True,None
CAROLIN BOSMA,Person,13,2,False,False,True,False,False,None
Douglas Africa,Person,14,2,False,False,False,False,False,None
ORALEE RODMAN,Person,13,2,False,False,True,False,False,None
Teboho Du Plooy,Person,15,3,False,False,False,False,False,None
hollis titherington,Person,19,2,False,False,False,False,False,None
Audie Dickings,Person,14,2,False,False,False,False,False,None
Deane Artinstall,Person,16,2,False,False,False,False,False,None
Miss alphard hanssmann,Person,22,3,False,False,False,False,False,None
Hildagard Lovick,Person,16,2,False,False,False,False,False,None
elaine duma,Person,11,2,False,False,False,False,False,None
Malcolm Coetzee,Person,15,2,False,False,False,False,False,None
ELIÈS COOGAN,Person,12,2,False,False,True,False,False,None
Aila Tenpenny,Person,13,2,False,False,False,False,False,None
Lorens McQuillin,Person,16,2,False,False,False,False,False,None
miss SELENE FENELOW,Person,19,3,False,False,False,False,False,None
NIGEL SAMUELS,Person,13,2,False,False,True,False,False,None
stanly bundock,Person,14,2,False,False,False,False,False,None
Miss Tán Bruyntjes,Company,18,3,False,False,False,False,False,None
Thandi Tsotetsi,Person,15,2,False,False,False,False,False,None
Mr. Craig De Klerk,Person,18,4,False,False,False,False,True,None
Sello Ngobeni,Company,13,2,False,False,False,False,False,None
SHIRLEY RADEBE,Person,14,2,False,False,True,False,False,None
Walter Nhlapo,Person,13,2,False,False,False,False,False,None
IMIBONO FUELS CAPITAL PTY LTD,Company,29,5,False,True,True,False,False,None
Dr. Zandile Mathe,Person,17,3,False,False,False,False,True,None
Futures Dealing,Person,15,2,False,False,False,False,False,None
Nhlanhla Mouton,Person,15,2,False,False,False,False,False,None
Mr Rebeka Ferraretto,Person,20,3,False,False,False,False,False,None
leanor valde,Person,12,2,False,False,False,False,False,None
MID-SOUTH MEDICAL SERVICES CC,Company,29,4,False,False,True,False,True,None
LUCKY MTSWENI,Person,13,2,False,False,True,False,False,None
SIGISMOND LARKINS,Person,17,2,False,False,True,False,False,None
Cassey Itzkovich,Company,16,2,False,False,False,False,False,None
Somerset Deniscke,Person,17,2,False,False,False,False,False,None
Lungile Mthethwa,Person,16,2,False,False,False,False,False,None
styrbjörn constant,Person,18,2,False,False,False,False,False,None
thulani naudé,Person,13,2,False,False,False,False,False,None
YVONNE BOUWER,Person,13,2,False,False,True,False,False,None
DR. MATA PARADIN,Person,16,3,True,False,True,False,True,DR.
kalina walthall,Person,15,2,False,False,False,False,False,None
Sandi Tompkiss,Person,14,2,False,False,False,False,False,None
MS Sydney Hadebe,Person,16,3,False,False,False,False,False,None
corona fnd man pioprv,Company,21,4,False,False,False,False,False,None
Aubrey Padayachee,Person,17,2,False,False,False,False,False,None
Oodoo Brightbean Edgewire Innotype S.P.,Company,39,5,False,False,False,False,True,None
MR Elaine De Kock,Person,17,4,False,False,False,False,False,None
meta fewell,Person,11,2,False,False,False,False,False,None
DR. TSHEGOFATSO JONKER,Person,22,3,True,False,True,False,True,DR.
Dr innocent swanepoel,Person,21,3,False,False,False,False,False,None
thulani dladla,Person,14,2,False,False,False,False,False,None
Estelle Shabangu,Person,16,2,False,False,False,False,False,None
Shannon Smit,Person,12,2,False,False,False,False,False,None
KENNETH MICHAL,Person,14,2,False,False,True,False,False,None
Mrs HON. GIDEON MPHAHLELE,Person,25,4,False,False,False,False,True,None
RADDIE JOUEN,Person,12,2,False,False,True,False,False,None
TECHNOLOGICAL EDUCATION INSTITUTE OF SERRES,University,43,5,False,False,True,False,False,None
RRIOCARD DARRINGTON,Person,19,2,False,False,True,False,False,None
MARC BELL,Person,9,2,False,False,True,False,False,None
Tony Mashego,Person,12,2,False,False,False,False,False,None
MS REINE IVIE,Person,13,3,False,False,True,False,False,None
Miss LINDIWE VAN DER MERWE,Person,26,5,False,False,False,False,False,None
Juan Slabbert,Person,13,2,False,False,False,False,False,None
Dagmar Mc Leoid,Person,15,3,False,False,False,False,False,None
christiana anton,Person,16,2,False,False,False,False,False,None
pieter davis,Person,12,2,False,False,False,False,False,None
Cirstoforo Fishly,Person,17,2,False,False,False,False,False,None
twitterbeat Proprietary Limited,Company,31,3,False,False,False,False,False,None
Carol Van Dyk,Person,13,3,False,False,False,False,False,None
Vuyokazi Lottering,Person,18,2,False,False,False,False,False,None
MRS Réjane Warsop,Person,17,3,False,False,False,False,False,None
WILD WIND INVESTMENTS 17 PL,Company,27,5,False,False,True,True,False,None
Mrs. börje melbert,Person,18,3,False,False,False,False,True,None
DR. MISS NOMFUNDO VAN RENSBURG,Person,30,5,True,False,True,False,True,DR.
Mr. Lovell Ragless,Person,18,3,False,False,False,False,True,None
Leenti SKINIX gabtype Limited.,Company,30,4,False,False,False,False,True,None
REV. DESIREE HLOPHE,Person,19,3,True,False,True,False,True,REV.
GEVEE Meevee CC.,Company,16,3,False,False,False,False,True,None
Hon. Zandile Mavuso,Person,19,3,False,False,False,False,True,None
laurene binge,Person,13,2,False,False,False,False,False,None
LUELLA PLAUNCH,Person,14,2,False,False,True,False,False,None
Miss KENNETH ZULU,Person,17,3,False,False,False,False,False,None
gabtune Co,Company,10,2,False,False,False,False,False,None
Miss Douglas Mokoena,Company,20,3,False,False,False,False,False,None
MAËLLE REINMAR,Person,14,2,False,False,True,False,False,None
eire PTY Limited,Company,16,3,False,True,False,False,False,None
Jethro Skydall,Person,14,2,False,False,False,False,False,None
Dr. riley laban,Person,15,3,False,False,False,False,True,None
Alison Parker,Person,13,2,False,False,False,False,False,None
Cordie Bolderson,Person,16,2,False,False,False,False,False,None
Eayo devbug Divavu Skinte Fund of Funds,Company,39,7,False,False,False,False,False,None
JARID LEMBCKE,Person,13,2,False,False,True,False,False,None
Jeniffer Drowsfield,Person,19,2,False,False,False,False,False,None
EADA FRANKUM,Person,12,2,False,False,True,False,False,None
Dr BONDY TREMELLING,Person,19,3,False,False,False,False,False,None
Ernaline Prettejohns,Person,20,2,False,False,False,False,False,None
GERALD PIETERSEN,Person,16,2,False,False,True,False,False,None
Giordano Guiet,Person,14,2,False,False,False,False,False,None
Darrelle Adriaens,Person,17,2,False,False,False,False,False,None
Thoughtblab lajo yabox SKIBOX Gmbh Co.,Company,38,6,False,False,False,False,True,None
Mrs. eugen deeman,Person,17,3,False,False,False,False,True,None
DR. DR. SELLO MARTIN,Person,20,4,True,False,True,False,True,DR.
hirsch clutterbuck,Person,18,2,False,False,False,False,False,None
grannie karlicek,Person,16,2,False,False,False,False,False,None
Bluezoom wikizz Lazz Janyx Co,Company,29,5,False,False,False,False,False,None
Gigazoom Inc,Company,12,2,False,True,False,False,False,None
MRS ian kekana,Company,14,3,False,False,False,False,False,None
BUSISIWE MAHARAJ,Person,16,2,False,False,True,False,False,None
Prof. GIFFY BAUDTS,Person,18,3,False,False,False,False,True,None
Oozz UnLtd,Company,10,2,False,False,False,False,False,None
Maëlla Feyer,Person,12,2,False,False,False,False,False,None
Gus Abele,Person,9,2,False,False,False,False,False,None
NEALA BIRCHENHEAD,Person,17,2,False,False,True,False,False,None
Prof. Godfrey Khuzwayo,Person,22,3,False,False,False,False,True,None
Mr. nicole de bruyn,Person,19,4,False,False,False,False,True,None
vitz TWITTERWORKS linktype gabtype Fund,Company,39,5,False,False,False,False,False,None
Dr. Elaine Msibi,Person,16,3,False,False,False,False,True,None
publicité solman,Person,16,2,False,False,False,False,False,None
bernard simpson,Person,15,2,False,False,False,False,False,None
Mr Prof. Itumeleng Boshoff,Person,26,4,False,False,False,False,True,None
Odo Copyn,Person,9,2,False,False,False,False,False,None
RICHARD CONRADIE,Person,16,2,False,False,True,False,False,None
BULELWA KLEYNHANS,Person,17,2,False,False,True,False,False,None
Miss Leigh Letsoalo,Person,19,3,False,False,False,False,False,None
Fivebridge BUBBLEMIX MYNTE BROWSEBLAB Proprietary Limited,Person,57,6,False,False,False,False,False,None
prof. sylvia allie,Person,18,3,False,False,False,False,True,None
KIRK DAENEN,Person,11,2,False,False,True,False,False,None
Nonhlanhla Slabbert,Person,19,2,False,False,False,False,False,None
Prof. Jessica Peters,Person,20,3,False,False,False,False,True,None
gerald kotze,Person,12,2,False,False,False,False,False,None
Berty Forkan,Person,12,2,False,False,False,False,False,None
Nonhlanhla Nkomo,Person,16,2,False,False,False,False,False,None
Almérinda Slocombe,Person,18,2,False,False,False,False,False,None
Kathrine Cohrs,Person,14,2,False,False,False,False,False,None
CHESTON ARISS,Person,13,2,False,False,True,False,False,None
KIMIA wikibox FLASHDOG Tekfly L.P.,Company,34,5,False,False,False,False,True,None
Dr LEBOGANG BOSCH,Person,17,3,False,False,False,False,False,None
Riva Willford,Person,13,2,False,False,False,False,False,None
MISS Natividad Goodliff,Person,23,3,False,False,False,False,False,None
MR. ALEXANDER SKOSANA,Person,21,3,True,False,True,False,True,MR.
Ntags Feedspan Snaptags meevee Proprietary Limited,Company,50,6,False,False,False,False,False,None
ELÉA KUSCHKE,Person,12,2,False,False,True,False,False,None
MRS Monique Mpofu,Person,17,3,False,False,False,False,False,None
Mr. Boothe Snipe,Person,16,3,False,False,False,False,True,None
marlene cooper,Person,14,2,False,False,False,False,False,None
tracey van der merwe,Person,20,4,False,False,False,False,False,None
Miss Margery Keat,Person,17,3,False,False,False,False,False,None
anaé letteresse,Person,15,2,False,False,False,False,False,None
MS lesego gumede,Person,16,3,False,False,False,False,False,None
Babalwa Ngobeni,Person,15,2,False,False,False,False,False,None
MRS Charl Ncube,Person,15,3,False,False,False,False,False,None
Naéva Reekie,Person,12,2,False,False,False,False,False,None
Miss SIYABONGA MILLER,Person,21,3,False,False,False,False,False,None
Mr NEO BELL,Person,11,3,False,False,False,False,False,None
cloé ruppelin,Person,13,2,False,False,False,False,False,None
Rev. Gideon Brown,Person,17,3,False,False,False,False,True,None
Prof. Mashudu Sibanyoni,Person,23,3,False,False,False,False,True,None
Hon. Bulelwa Van Deventer,Person,25,4,False,False,False,False,True,None
hildagard scutcheon,Person,19,2,False,False,False,False,False,None
diccorve services ltd,Company,21,3,False,True,False,False,False,None
Eric Watson,Person,11,2,False,False,False,False,False,None
Matelda Buist,Person,13,2,False,False,False,False,False,None
Thoughtworks eadel Mydeo devcast Pty,Company,36,5,False,True,False,False,False,None
Skalith S.P.,Company,12,2,False,False,False,False,True,None
prof. walter mthombeni,Person,22,3,False,False,False,False,True,None
Ms. Zandile Mabena,Company,18,3,False,False,False,False,True,None
Eugénie Summerlad,Person,17,2,False,False,False,False,False,None
Mr. alfred pretorius,Person,20,3,False,False,False,False,True,None
Barend Maseko,Person,13,2,False,False,False,False,False,None
Mrs. ELIÈS FLAVERTY,Person,19,3,False,False,False,False,True,None
Dr Francis du Plessis,Person,21,4,False,False,False,False,False,None
MR. SIFISO HUGO,Person,15,3,True,False,True,False,True,MR.
Mylène Churchyard,Person,17,2,False,False,False,False,False,None
MRS werner van den heever,Person,25,5,False,False,False,False,False,None
Skinix Cogilith gigabox Company,Company,31,4,False,False,False,False,False,None
benjamin moagi,Person,14,2,False,False,False,False,False,None
Dr. Cyrille Muzzullo,Person,20,3,False,False,False,False,True,None
brooks reichartz,Person,16,2,False,False,False,False,False,None
THÉRÈSE WONFOR,Person,14,2,False,False,True,False,False,None
gillian celle,Person,13,2,False,False,False,False,False,None
Sydney De Jager,Person,15,3,False,False,False,False,False,None
Isidor Lilie,Person,12,2,False,False,False,False,False,None
ANNETTA JANICIJEVIC,Person,19,2,False,False,True,False,False,None
DR. Anson Dudderidge,Person,20,3,True,False,False,False,True,DR.
Miss TABER TATERSALE,Person,20,3,False,False,False,False,False,None
Lindsy Lording,Person,14,2,False,False,False,False,False,None
DR ADELE VAN JAARSVELD,Person,22,4,False,False,True,False,False,None
Shurwood Bunnell,Person,16,2,False,False,False,False,False,None
Henri Sivil,Person,11,2,False,False,False,False,False,None
Mrs. SONJA LAWRENCE,Person,19,3,False,False,False,False,True,None
Pierrette Klaus,Person,15,2,False,False,False,False,False,None
Riaan Park,Person,10,2,False,False,False,False,False,None
MS Petrus Clark,Person,15,3,False,False,False,False,False,None
FROSTBURG STATE UNIVERSITY,University,26,3,False,False,True,False,False,None
Miss MOSES ISAACS,Person,17,3,False,False,False,False,False,None
MRS vusi basson,Person,15,3,False,False,False,False,False,None
MISS bécassine ortells,Person,22,3,False,False,False,False,False,None
eidel JATRI Jaxnation Tazz Limited.,Company,35,5,False,False,False,False,True,None
Dr Jackie Mulaudzi,Person,18,3,False,False,False,False,False,None
Aí Adamec,Person,9,2,False,False,False,False,False,None
innocent scheepers,Person,18,2,False,False,False,False,False,None
alyda simic,Person,11,2,False,False,False,False,False,None
fast tracker contracting africa (pty) ltd,Company,41,6,False,True,False,False,True,None
Herman Roos,Person,11,2,False,False,False,False,False,None
Mr michael van aswegen,Person,22,4,False,False,False,False,False,None
Tumelo van der Walt,Person,19,4,False,False,False,False,False,None
Cyclops Ltd London,Company,18,3,False,True,False,False,False,None
Contact Sithole,Person,15,2,False,False,False,False,False,None
Sr. Christine Mtsweni,Person,21,3,False,False,False,False,True,None
DR. Nosipho Allie,Person,17,3,True,False,False,False,True,DR.
Brenda Van Schalkwyk,Person,20,3,False,False,False,False,False,None
faîtes casaccia,Person,15,2,False,False,False,False,False,None
Dr. grace theron,Person,16,3,False,False,False,False,True,None
EDGAR CATTRELL,Person,14,2,False,False,True,False,False,None
Mélys Ivic,Person,10,2,False,False,False,False,False,None
Mrs. lizzie vondra,Person,18,3,False,False,False,False,True,None
KATHERINA HAWKEY,Person,16,2,False,False,True,False,False,None
yóu wickerson,Person,13,2,False,False,False,False,False,None
REV. SYDNEY LEWIS,Person,17,3,True,False,True,False,True,REV.
REV. CONTACT HENNING,Person,20,3,True,False,True,False,True,REV.
MR Eugénie Enefer,Person,17,3,False,False,False,False,False,None
Voolith lajo Limited,Company,20,3,False,False,False,False,False,None
MRS Sam Botes,Person,13,3,False,False,False,False,False,None
Danielle Reddy,Person,14,2,False,False,False,False,False,None
BARYRAM JUMONT,Person,14,2,False,False,True,False,False,None
Mikaela Stambridge,Person,18,2,False,False,False,False,False,None
Sr. dionis tittletross,Person,22,3,False,False,False,False,True,None
DR. DOROTHÉE WARDEL,Person,19,3,True,False,True,False,True,DR.
Engracia Edington,Person,17,2,False,False,False,False,False,None
Miss RUÒ PROSH,Person,14,3,False,False,False,False,False,None
NADIA BENNETT,Person,13,2,False,False,True,False,False,None
Mr. Zandile Bosman,Person,18,3,False,False,False,False,True,None
Amanda Nhlapo,Person,13,2,False,False,False,False,False,None
cecilia madlala,Person,15,2,False,False,False,False,False,None
ELROY NICKLESS,Person,14,2,False,False,True,False,False,None
federico sporle,Person,15,2,False,False,False,False,False,None
brainlounge Trudoo browsezoom edgeclub GMBH Co.,Company,47,6,False,False,False,False,True,None
Devonne Ong,Person,11,2,False,False,False,False,False,None
RAJA-RAJA FAMILY TRUST,Company,22,3,False,False,True,False,True,None
Current Ship Builders Cc,Company,24,4,False,False,False,False,False,None
Robin Van Schalkwyk,Person,19,3,False,False,False,False,False,None
Margaret Gerber,Person,15,2,False,False,False,False,False,None
Mr. Cornelius Solomons,Person,22,3,False,False,False,False,True,None
GERRIT WALKER,Person,13,2,False,False,True,False,False,None
Lèi Stevenson,Person,13,2,False,False,False,False,False,None
HELIGAME Equipment Spares SA Cc,Company,31,5,False,False,False,False,False,None
MR. THANDI FREDERICKS,Person,21,3,True,False,True,False,True,MR.
Nonhlanhla Samuels,Person,18,2,False,False,False,False,False,None
JETWIRE YODEL Einti JAMIA Limited.,Company,34,5,False,False,False,False,True,None
Märta Simek,Person,11,2,False,False,False,False,False,None
Anna Nkomo,Person,10,2,False,False,False,False,False,None
The Black Berry Co Pl,Company,21,5,False,False,False,False,False,None
Elvera Keep,Person,11,2,False,False,False,False,False,None
DOE MULLANE,Person,11,2,False,False,True,False,False,None
siphokazi nene,Company,14,2,False,False,False,False,False,None
Johann Msomi,Person,12,2,False,False,False,False,False,None
Merola Verrills,Person,15,2,False,False,False,False,False,None
Jackie Rossouw,Person,14,2,False,False,False,False,False,None
Léa Jeannin,Person,11,2,False,False,False,False,False,None
CARMEN MOHALE,Person,13,2,False,False,True,False,False,None
CHRYSLER DIGHTON,Person,16,2,False,False,True,False,False,None
Hon. Judith Chauke,Person,18,3,False,False,False,False,True,None
MAREAH WOGAN,Person,12,2,False,False,True,False,False,None
Ben Scholtz,Person,11,2,False,False,False,False,False,None
Tavu mymm devshare PTY LTD.,Company,27,5,False,True,False,False,True,None
DR Francis Van Eeden,Person,20,4,False,False,False,False,False,None
Ailane TEKFLY Partnership,Company,25,3,False,False,False,False,False,None
Miss personal simelane,Person,22,3,False,False,False,False,False,None
Gilberta Drewes,Person,15,2,False,False,False,False,False,None
Miss Sax Macourek,Person,17,3,False,False,False,False,False,None
Mrs JOHAN STEYN,Person,15,3,False,False,False,False,False,None
Estève Sesser,Person,13,2,False,False,False,False,False,None
Kanoodle Tambee SICAV,Company,21,3,False,False,False,False,False,None
UNATHI TWALA,Person,12,2,False,False,True,False,False,None
Lilla Heffer,Person,12,2,False,False,False,False,False,None
Jú Polsin,Person,9,2,False,False,False,False,False,None
MISS Thembi Mthombeni,Person,21,3,False,False,False,False,False,None
university of health sciences andhra pradesh,University,44,6,False,False,False,False,False,None
INSTITUTO SUPERIOR DE CIÊNCIAS EDUCATIVAS,University,41,5,False,False,True,False,False,None
Jaxnation Mydo Skipfire Feedfire Corporation,Company,44,5,False,False,False,False,False,None
Rodney Bosch,Person,12,2,False,False,False,False,False,None
Audréanne Moubray,Person,17,2,False,False,False,False,False,None
annissa trelease,Person,16,2,False,False,False,False,False,None
Cris Voce,Person,9,2,False,False,False,False,False,None
Mrs ZAMA ABRAHAMS,Person,17,3,False,False,False,False,False,None
Mrs. DENNISON ROFE,Person,18,3,False,False,False,False,True,None
ms. gloria laubscher,Person,20,3,False,False,False,False,True,None
MS. NOKUTHULA MAY,Person,17,3,True,False,True,False,True,MS.
Irène Giovannelli,Person,17,2,False,False,False,False,False,None
anallise findlow,Person,16,2,False,False,False,False,False,None
Arthur George,Person,13,2,False,False,False,False,False,None
Miss Cody Maloney,Person,17,3,False,False,False,False,False,None
kaitlin mulvihill,Person,17,2,False,False,False,False,False,None
